0.143665,0.0418516,1.376
0.166135,0.0423383,1.392
0.188546,0.0427032,1.404
0.212957,0.0434028,1.427
0.235265,0.0435853,1.433
0.255602,0.0434028,1.427
0.292837,0.0458969,1.509
0.319565,0.0465052,1.529
0.348682,0.0473568,1.557
0.380786,0.0484822,1.594
0.058567,0.0593709,1.312
0.0791244,0.0600949,1.328
0.100905,0.0612715,1.354
0.122568,0.0619955,1.37
0.144814,0.0627648,1.387
0.166851,0.0632626,1.398
0.188546,0.0635341,1.404
0.215643,0.0653894,1.445
0.242488,0.0668375,1.477
0.269215,0.0680141,1.503
0.295554,0.0689191,1.523
0.322491,0.0698242,1.543
0.353609,0.0714532,1.579
0.382458,0.0724488,1.601
0.0590134,0.0794377,1.322
0.0800181,0.0806995,1.343
0.101278,0.081661,1.359
0.123552,0.0829829,1.381
0.146589,0.084365,1.404
0.169596,0.0853865,1.421
0.194052,0.0868286,1.445
0.219374,0.0883308,1.47
0.245608,0.0898932,1.496
0.27029,0.0906743,1.509
0.298077,0.0922967,1.536
0.328552,0.0944599,1.572
0.356968,0.0957819,1.594
0.386041,0.0971038,1.616
0.0597277,0.100251,1.338
0.0806735,0.10145,1.354
0.102917,0.103473,1.381
0.125073,0.104746,1.398
0.148364,0.10647,1.421
0.171029,0.107369,1.433
0.195798,0.109242,1.458
0.22221,0.111565,1.489
0.247742,0.113063,1.509
0.275126,0.115086,1.536
0.303511,0.117184,1.564
0.331478,0.118832,1.586
0.361895,0.12108,1.616
0.393447,0.123403,1.647
0.0604419,0.121539,1.354
0.0816268,0.122975,1.37
0.103737,0.12495,1.392
0.126594,0.127014,1.415
0.149617,0.12863,1.433
0.173296,0.130335,1.452
0.197409,0.131951,1.47
0.224299,0.134913,1.503
0.251026,0.137247,1.529
0.277634,0.139132,1.55
0.30778,0.142363,1.586
0.33315,0.143082,1.594
0.367045,0.147121,1.639
0.0609329,0.142778,1.365
0.0822822,0.144452,1.381
0.105078,0.147485,1.41
0.127668,0.149263,1.427
0.1516,0.151878,1.452
0.175444,0.153761,1.47
0.199961,0.155749,1.489
0.228179,0.159932,1.529
0.252175,0.160665,1.536
0.273872,0.159932,1.529
0.310691,0.167464,1.601
0.33942,0.169869,1.624
0.370628,0.173112,1.655
0.061424,0.164344,1.376
0.0832951,0.166972,1.398
0.106345,0.170435,1.427
0.129278,0.172585,1.445
0.152853,0.174855,1.464
0.17628,0.176407,1.477
0.201841,0.179513,1.503
0.225194,0.180229,1.509
0.250041,0.181901,1.523
0.285515,0.190381,1.594
0.313602,0.193009,1.616
0.345899,0.197667,1.655
0.0621382,0.186908,1.392
0.084308,0.189996,1.415
0.107687,0.194024,1.445
0.130441,0.19577,1.458
0.15421,0.198321,1.477
0.178548,0.200872,1.496
0.204527,0.204498,1.523
0.232358,0.209063,1.557
0.260384,0.212957,1.586
0.289455,0.216985,1.616
0.318065,0.220073,1.639
0.041517,0.208455,1.398
0.0631649,0.21099,1.415
0.0853804,0.213674,1.433
0.108656,0.217402,1.458
0.132141,0.220235,1.477
0.156194,0.223068,1.496
0.18177,0.227094,1.523
0.207213,0.230076,1.543
0.233402,0.233208,1.564
0.26416,0.239918,1.609
0.0422,0.232968,1.421
0.0637006,0.233952,1.427
0.0860954,0.236903,1.445
0.10955,0.241001,1.47
0.133841,0.245264,1.496
0.159013,0.249691,1.523
0.183322,0.251822,1.536
0.211107,0.257724,1.572
0.240118,0.26379,1.609
0.0425564,0.256197,1.433
0.0642363,0.257269,1.439
0.0872275,0.261739,1.464
0.110966,0.266208,1.489
0.13563,0.271036,1.516
0.15964,0.27336,1.529
0.185828,0.278366,1.557
0.215002,0.286232,1.601
0.0431206,0.281136,1.452
0.0650844,0.282298,1.458
0.088717,0.2883,1.489
0.112456,0.292173,1.509
0.136793,0.296045,1.529
0.043477,0.305181,1.464
0.0656201,0.306432,1.47
0.0891341,0.311852,1.496
0.0442194,0.332484,1.489
0.0667807,0.334047,1.496
