-0.236608,0.0534399,1.757
-0.204129,0.0518583,1.705
-0.173413,0.0503375,1.655
-0.143833,0.0486951,1.601
-0.117139,0.0475697,1.564
-0.0908921,0.0461098,1.516
-0.0664843,0.0449236,1.477
-0.0430917,0.0435853,1.433
-0.0210594,0.0423383,1.392
-0.000253844,0.0413346,1.359
0.0195065,0.0402092,1.322
0.0383691,0.0392967,1.292
-0.315113,0.086658,1.915
-0.274231,0.0829473,1.833
-0.239166,0.0803679,1.776
-0.205086,0.077517,1.713
-0.17509,0.0756164,1.671
-0.145899,0.0734896,1.624
-0.118263,0.0714532,1.579
-0.0920912,0.0695074,1.536
-0.0670245,0.0673805,1.489
-0.0432721,0.0651179,1.439
-0.0213317,0.0638056,1.41
-0.000255899,0.0619955,1.37
0.0196688,0.0603212,1.333
0.038963,0.0593709,1.312
-0.280215,0.112547,1.873
-0.242937,0.108401,1.804
-0.209277,0.105036,1.748
-0.176871,0.10143,1.688
-0.147247,0.0984859,1.639
-0.119911,0.0962025,1.601
-0.0933502,0.0935586,1.557
-0.0679247,0.0906743,1.509
-0.0438435,0.0876098,1.458
-0.0215889,0.085747,1.427
-0.000259074,0.0833435,1.387
0.0199049,0.0810601,1.349
0.038963,0.0788368,1.312
-0.210354,0.131645,1.757
-0.177709,0.127074,1.696
-0.148684,0.124002,1.655
-0.12051,0.120556,1.609
-0.0942496,0.117783,1.572
-0.068825,0.114562,1.529
-0.0442043,0.110141,1.47
-0.0217705,0.107818,1.439
-0.000261129,0.104746,1.398
0.020141,0.102274,1.365
0.0395866,0.0998761,1.333
-0.214784,0.161034,1.794
-0.181377,0.155379,1.731
-0.151649,0.151519,1.688
-0.122232,0.146493,1.632
-0.0950889,0.142363,1.586
-0.0694552,0.138504,1.543
-0.0447757,0.133657,1.489
-0.0219671,0.130335,1.452
-0.000263371,0.126565,1.41
0.0203033,0.123513,1.376
0.0400618,0.12109,1.349
-0.184101,0.183781,1.757
-0.153176,0.178342,1.705
-0.123955,0.173112,1.655
-0.0964679,0.1683,1.609
-0.0704005,0.163593,1.564
-0.0453771,0.15784,1.509
-0.0222395,0.153761,1.47
-0.000267667,0.149891,1.433
0.0205394,0.145602,1.392
0.0403588,0.142151,1.359
-0.155512,0.206744,1.731
-0.125153,0.199578,1.671
-0.0973672,0.193964,1.624
-0.0710757,0.18859,1.579
-0.0455876,0.181065,1.516
-0.0224361,0.177124,1.483
-0.000269908,0.172585,1.445
0.020805,0.168405,1.41
0.0406855,0.163628,1.37
-0.0982665,0.220073,1.639
-0.0720659,0.214971,1.601
-0.0463995,0.207183,1.543
-0.0227387,0.201812,1.503
-0.000272336,0.19577,1.458
0.0209673,0.190802,1.421
0.0413388,0.186908,1.392
-0.0724261,0.239918,1.609
-0.04661,0.23112,1.55
-0.0229354,0.22605,1.516
-0.000274578,0.219191,1.47
0.0211444,0.213674,1.433
-0.0472716,0.257724,1.572
-0.0233439,0.25297,1.543
-0.000279434,0.245264,1.496
0.0214247,0.23805,1.452
-0.0234498,0.277114,1.55
-0.000281863,0.269784,1.509
0.0216903,0.262812,1.47
-0.000284478,0.294884,1.523
0.0219707,0.2883,1.489
0.0221772,0.313311,1.503
